review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
will never stay there again very dishonest people and theives,16,0,0,0.0,0,Worst,Average
when inquiring about local directions the desk staff person didn’t understand my question nor could help me,19,0,0,0.0,0,Worst,Good
location was perfect,3,1,0,0.0,0,Good,Good
close to mountains relatively quiet area,6,1,0,0.0,0,Good,Good
issue with service,3,0,0,0.0,1,Worst,Worst
st day i was asked to leave room because i wanted it serviced cleaned,16,0,0,0.0,0,Worst,Worst
nd day i was gone entire day came back p and the room was not serviced cleaned,19,0,0,0.0,0,Average,Average
i felt it was too late to put a request for service when i returned,15,0,0,0.0,0,Average,Average
everything was great fair price and clean comfy room,10,2,0,1.5,0,Good,Good
customer service has continued to go down hill,8,0,0,0.0,0,Average,Average
rooms are starting to show age out of elevators were down our day trip,18,0,0,0.0,0,Average,Average
airheat functions were intermittent and struggled to get it to start on,12,0,0,0.0,0,Worst,Average
couldnt get heat to work one night and front desk couldnt help,14,0,0,0.0,0,Worst,Good
positive negative,0,0,0,0.0,0,Neutral,Neutral
positive negative,0,0,0,0.0,0,Neutral,Neutral
we stayed at this hotel while attending a concert in lakewood,11,0,0,0.0,0,Average,Average
the area of this hotel is much quieter and feels safer than the hotels on union blvd,17,0,0,0.0,0,Good,Average
the rooms breakfast and pool were great,8,1,0,0.0,0,Good,Good
our biggest complaint is that this hotel consistently has elevator issues,11,0,0,0.0,1,Worst,Worst
the last few times we have stayed here only one elevator was working,14,0,0,0.0,0,Average,Average
we were on the th floor this stay so i get plenty of stair work on this visit,21,0,0,0.0,0,Average,Average
however one person in our party had a foot injury and had to wait on the elevator numerous times,20,0,0,0.0,0,Average,Good
great time good people will come again and stay at this great hotel,13,2,0,0.0,0,Good,Good
positive hotel employee was great negative,10,1,0,0.0,0,Good,Good
party atmosphere,2,0,0,0.0,0,Good,Good
cannabis store in same parking lot,6,0,0,0.0,0,Average,Average
maybe that would be a draw for some,8,0,0,0.0,0,Average,Average
homeless hangout,2,0,0,0.0,0,Average,Average
just not a nice quiet restful place to stay,10,1,0,0.0,0,Good,Good
was in town for a funeral and family time,9,0,0,0.0,0,Worst,Average
this place will never be on my agenda again……… “not” up to the ihg standards that i am used to,22,0,0,0.0,0,Average,Average
they should rename it motel six……,6,0,0,0.0,0,Average,Average
great location and very nice facility,6,2,0,0.0,0,Good,Good
the breakfast was excellent,4,1,0,0.0,0,Good,Good
rooms very nice and very clean,6,1,0,0.0,0,Good,Good
very comfortable mattress and a good variety of pillows,9,1,0,0.0,0,Good,Good
we have never been disappointed with the holiday inns,9,0,0,0.0,1,Worst,Worst
we have stayed at this hotel since at least times a year,14,0,0,0.0,0,Average,Average
it’s a nice holiday in with breakfast comfortable but the staff is not friendly,17,1,0,0.0,1,Good,Good
had some problems with the door lock and was told that it wasn’t his problem,17,0,0,0.0,1,Worst,Worst
they are nice but not really customer service oriented,9,0,0,0.0,0,Good,Good
i have never been acknowledged there as a diamond elite member,11,0,0,0.0,0,Good,Good
every other ihg we have stayed in this year has been amazing and the customer service so good,18,1,0,0.0,0,Good,Good
it’s too bad this golden hotel doesn’t follow suit,13,0,0,0.0,0,Worst,Worst
we continue to stay there because our son’s school is close,13,0,0,0.0,0,Average,Average
one of my best stays in a hotel ever exceeded my expectations for the value,16,2,0,0.0,0,Good,Good
comfort cleanliness and functionality along with a great complimentary breakfast that had many options,15,1,0,0.0,0,Good,Good
very nice hotel,3,0,0,0.0,0,Good,Good
we stayed nights to visit family in golden,9,0,0,0.0,0,Average,Average
close to restaurants shops and things to see,9,0,0,0.0,0,Average,Average
very quiet and clean,4,2,0,0.0,0,Good,Good
poolhot tubgym very nice,4,0,0,0.0,0,Good,Good
buffet breakfast was busy but well stocked with good food and variety each day which was nice,17,0,0,0.0,0,Good,Good
hotel staff very friendly attentive and hospitable,8,1,0,0.0,0,Good,Good
front desk service was horrible,5,0,0,0.0,1,Worst,Worst
they lied to me saying they couldnt look up my member number,13,0,0,0.0,0,Worst,Good
i have spoke with numerous other locations and they all tell me the same thing,15,0,0,0.0,0,Average,Average
which is that they lied to me,7,0,0,0.0,0,Worst,Average
lost my trust when it comes to any kind of reputable business,12,1,0,0.0,0,Good,Good
will never stay at this location again,7,0,0,0.0,0,Average,Average
my suggestion is to hire new front end staff,9,0,0,0.0,0,Average,Average
ones that actually care about thier customers,7,0,0,0.0,0,Good,Good
it is a holiday inn so it was everything like expected,12,0,0,0.0,0,Good,Good
room was clean my one was also very big which was nice,14,1,0,0.0,0,Good,Good
bed was comfy and i sleeped well,7,0,0,0.0,0,Good,Good
the hotel is well placed near the highway so that it is easy to reach if you like to stay for one night like i did,29,0,0,0.0,0,Good,Good
the only thing which was not so good for me the breakfast area was to small for this amount of people which was there in the morning for sure it is a timing issue but i dont like to wait in the morning a longer time to get a bagel and a coffee,56,0,0,0.0,1,Worst,Worst
but anyway if i´m around in that area again i would use the hotel again,17,0,0,0.0,0,Average,Average
the ac and heater made loud noise all night and the beds were hard as a rock,17,0,0,0.0,1,Worst,Worst
the tv also didn’t work,7,0,0,0.0,0,Average,Average
быстро заселились выспались на удобных кроватях в большом номере хорошо позавтракали и в путь,0,0,0,0.0,0,Neutral,Neutral
if youre looking for a wonderful place to stay on the far west side of denver as you wait to drive into the mountains look no further,29,1,0,0.0,0,Good,Good
night staff was friendly and efficient with checkin very clean room and bathroom with comfortable beds,17,4,0,0.0,0,Good,Good
the breakfast was incredible,4,0,0,0.0,0,Average,Average
ive never had such an extraordinary complimentary hotel breakfast in my life,13,0,0,0.0,0,Good,Good
biscuits sausage gravy bacon scrambled eggs pancakes etc,13,0,0,0.0,0,Average,Average
ill definitely stay here again,6,0,0,0.0,0,Good,Good
great choice on edge of denver,6,1,0,0.0,0,Good,Good
good staff beds breakfast and location,9,0,0,0.0,0,Good,Good
easy check in,3,0,0,0.0,0,Good,Good
parking was good,3,0,0,0.0,0,Good,Good
clean rooms bathroom very nice,6,1,0,0.0,0,Good,Good
good location view right near highway and not far from downtown,13,0,0,0.0,0,Good,Good
parking is shared so tight at times,7,0,0,0.0,0,Good,Average
also round about coming in as some oddly placed curbs so be heads up,14,0,0,0.0,0,Average,Average
best place to stay the night before driving into denver,10,1,0,0.0,0,Good,Good
positive negative the panels on the bed were falling off,14,0,0,0.0,0,Worst,Worst
place was nice towels needed fabric softener they were rough,10,0,0,0.0,0,Good,Good
its noticeable how hard working friendly and courteous everyone is,12,1,0,0.0,0,Good,Good
thank you,3,0,0,0.0,0,Good,Good
this is a clean and nice hotel,7,1,0,0.0,0,Good,Good
the bathroom was very clean,5,1,0,0.0,0,Good,Good
the parking lot was easy to park at,8,0,0,0.0,0,Good,Good
i travel alot for work and stay in ihg hotels around the world,13,0,0,0.0,0,Average,Average
i would recommend this hotel to anyone traveling in the denver area,12,1,0,0.0,0,Good,Good
this was one of the best hotels i’ve stayed at in a while great location price room and breakfast couldn’t ask for more 🤘,32,3,0,0.0,0,Good,Good
great clean environment with the most respectful and friendly staff from management to housekeeping,17,3,0,0.0,0,Good,Good
bedrooms were well kept and clean temperature controlled working great and not fowl smell,16,2,0,0.0,1,Good,Good
general areas such as gympool areas were clean and ready to be used and decent sized for the area,19,1,1,0.0,0,Good,Good
positive location clean negative cold shower,9,1,0,0.0,0,Good,Good
i’m so happy i chose to add more nights at this hotel,15,0,0,0.0,0,Good,Good
the location is easy from denver airport and close enough to boulder and breckenridge to do all my son and i set out to do,25,0,0,0.0,0,Good,Good
the hot and variety of breakfast and attention of staff to wipe down tables was impressive,16,0,0,0.0,0,Good,Good
great new variety each morning was nice to start the day with,12,1,0,0.0,0,Good,Good
thank you so much,4,0,0,0.0,0,Good,Good
the room i stayed in was very clean,8,1,0,0.0,0,Good,Good
the bathroom was so clean no leftover hairs anywhere even in the corners or behind the door,22,1,0,0.0,0,Good,Good
the bed was made nicely and again no stray hairs,12,0,0,0.0,0,Good,Worst
the sheets were very comfortable,5,1,0,0.0,0,Good,Good
the carpet was clean and did not feel gross to walk on,12,1,0,0.0,0,Good,Good
the desk bedside tables and coffee area were clean and felt sanitary,14,1,0,0.0,0,Good,Good
the room was quiet for the most part,8,1,0,0.0,0,Good,Good
i could hear someone talking at one point but it did not last long,15,0,0,0.0,0,Average,Average
in the morning the gentleman was very kind and shared his suggestions of breakfast items i could take with me grab and go as i was leaving before the actual breakfast was open,36,1,0,0.0,0,Good,Good
it was a wonderful stay and i will definitely stop there again,14,2,0,0.0,0,Good,Good
toilets won’t flush and problems hooking booked online and they made me use personal debit instead of the corporate card that was used to book oline,28,0,0,0.0,1,Worst,Worst
positive location quiet negative front desk staff never seemed to be around always had to wait to check in,21,1,0,0.0,0,Good,Good
i booked this place for days as gold status rewards member but thru a rd party,17,0,0,0.0,0,Good,Good
my flight got cancelled for weathermaintenance issues so i was unable to make the first night,16,0,0,0.0,1,Worst,Worst
it was late and i forgot to cancel,8,0,0,0.0,0,Worst,Worst
so i came the next day as i still had to work the rest of the week,18,0,0,0.0,0,Average,Average
i travel weeks a year and had been staying exclusively at holiday inns,14,0,0,0.0,0,Good,Good
they told me they canceled my reservation as no show which is true and was my fault,18,0,0,0.0,0,Worst,Worst
i figured they would charge me for one night and refund the rest so i booked another nights with them as weather was bad and i wasnt going home,31,0,0,0.0,0,Worst,Worst
then i found out that they would not refund me for days essentially just taking ish while renting me the same room again for another ish i am sitting her now looking for my next chain of hotels to stay at you can be gold platinum or whatever but the first chance they get to steal some money from you they take it,86,0,0,0.0,1,Worst,Worst
there are no rewards,4,0,0,0.0,0,Worst,Worst
there is no loyalty,4,0,0,0.0,0,Worst,Worst
you dont even get anything when you pay them,9,0,0,0.0,0,Worst,Worst
never pay upfront,3,0,0,0.0,0,Good,Worst
sad too,2,0,0,0.0,0,Worst,Average
weeks x is around yearly,0,0,0,0.0,0,Neutral,Neutral
this is an example of greed will kill your business,10,0,0,0.0,0,Worst,Average
a good example of what not to do,8,0,0,0.0,0,Good,Good
we stayed at this holiday inn after visiting colorado school of mines,12,0,0,0.0,0,Good,Good
easy access to the high way and near mall,9,0,0,0.0,0,Good,Good
