review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
"Also, the staff at the front desk are awesome!!",12,0,0,0,0,Neutral,2
What a stupid reviee,4,0,0,0,0,Neutral,0
Said short and I've  been answering questions for 10 minutes,11,0,0,0,0,Neutral,0
I hate this and am only finishing to say more negative things,12,0,0,0,0,Neutral,0
You have lost your minds,5,0,0,0,0,Neutral,0
Terrible motel chain,3,0,0,0,1,Worst,0
Finally can quit writing,4,0,0,0,0,Neutral,0
Thank you Travis and Austin for a great way to begin the morning for breakfast,15,1,0,0,0,Good,0
Great service and food always delicious,6,1,0,0,0,Good,3
Cheers!,2,0,0,0,0,Neutral,0
The amenities were fantastic! The bed was comfortable,9,1,0,0,0,Good,0
The only thing I would have liked was a microwave in the room,13,0,0,0,0,Neutral,0
Overall our stay was great,5,1,0,0,0,Good,1
The staff was very helpful! We used the red Rocks shuttle and enjoyed that as well,17,1,0,0,0,Good,2
Nice place,2,1,0,0,0,Good,0
Food ok,2,0,0,0,0,Neutral,0
location is ok,3,0,0,0,0,Neutral,0
Near lots of places,4,0,0,0,0,Neutral,0
Good staff,2,1,0,0,0,Good,2
"Clean, convenient, staff very pleasant",7,2,0,0,0,Good,4
Unfortunately the air conditioner was sooooo loud you couldn’t even hear the tv at a normal level,19,0,1,0,0,Average,0
It remained loud then super loud when it stopped,9,0,0,0,0,Neutral,0
All night,2,0,0,0,0,Neutral,0
On and off,3,0,0,0,0,Neutral,0
Awful,1,0,0,0,0,Neutral,0
No sleep,2,0,0,0,0,Neutral,0
The room looked good from entry,6,1,0,0,0,Good,0
until I looked at the incredibly filthy carpet,8,0,0,0,0,Neutral,0
"Since I pay extra to have a pet in the room, I think my pet deserves a clean surface to sleep on",23,1,0,0,0,Good,0
This carpet was dirty and stained,6,0,0,0,1,Worst,0
Our stay was great due to the closeness to major attractions and staff attentiveness!  Loved the fireplace in the lobby with comfortable chairs around it!  Would definitely recommend it to anyone coming to the Denver area,38,3,0,0,0,Good,1
"Service is great, but I'm here for a week and requested no clean",15,2,0,0,0,Good,3
"Soft beds, friendly people",5,1,0,0,0,Good,0
"Everything at this hotel was great, only downside is my room had to be aired out before I could even be in it for more than a few minutes the chlorine smell was just overwhelming, left the window open and let it air out for several hours before it was good enough that you could be in the room",61,2,0,0,0,Good,0
Great location and very comfortable  bed,6,2,0,0,0,Good,0
Room was clean and good size,6,2,0,0,0,Good,4
Staff friendly  and helpful,4,2,0,0,0,Good,2
Liked that there was a restaurant  available,7,0,0,0,0,Neutral,0
View from 5th floor  was  nice,6,1,0,0,0,Good,0
Lobby was clean and open,5,1,0,0,0,Good,4
"Clean rooms, excellent staff! We were only here for a late night stop from the airport before heading into the mountains the next morning",26,2,0,0,0,Good,4
This is an updated room with a supportive king mattress and a room that is spacious and accommodating to your needs,21,0,0,0,0,Neutral,0
The bathroom is fully updated as well,7,0,0,0,0,Neutral,0
"Besides having a restaurant attached to the hotel, we sincerely appreciated the hotel property security",16,0,0,0,0,Neutral,0
Best regards,2,0,0,0,0,Neutral,0
"No hay microondas en los cuartos y no hay cafe en la recepción, la persona atendiendo en el front desk esta totalmente desubicada, la reservation la hice con desayunos incluidos y el precio que se cobro fue con desayunos incluidos, en la mañana al ir a desayunar no nos querían dar el pase para el desayuno",59,0,0,0,0,Neutral,0
"Tube que hablar al 1800 para preguntar, después de eso nos hablo el personal de recepción para decirnos que se habían equivocado, que si se habían cobrado los desayunos,  después de haber pasado por esa mala experiencia pudimos tomar el desayuno el cual deja mucho que desear",50,0,0,0,0,Neutral,0
Las habitaciones si están limpias y modernas,7,0,0,0,0,Neutral,0
Great place to stay we spend about 30-35 nights a year here,12,1,0,0,0,Good,1
Thanks to Michelle and crew,5,0,0,0,0,Neutral,0
My family I stayed here for 2 nights during our roadtrip,11,0,0,0,0,Neutral,0
"The staff was friendly, breakfast was really good at the restaurant",12,2,0,0,0,Good,2
The rooms were not bad at all and comfortable,9,1,0,0,1,Good,0
Recommend if you do not want to be in central Denver area and have a car,16,0,0,0,0,Neutral,0
We stayed there for 3 days 2 nights,8,0,0,0,0,Neutral,0
Everything from check in to check out was pleasant,9,1,0,0,0,Good,0
Would definitely stay there again,5,0,0,0,0,Neutral,1
Staff was great,3,1,0,0,0,Good,2
Hotel was clean,3,1,0,0,0,Good,4
Definitely choose this for a budget friendly stay,8,1,0,0,0,Good,1
"Having stayed numerous times for weeks at time ,I could not ask for a more accommodating staff",18,0,0,0,0,Neutral,0
From the time I check in to the time I check out every one is quick to address any issues I may have,23,0,0,0,0,Neutral,0
For those crying about no free breakfast guess you have not had your fill of the usual free items at Holiday Inns across the country,25,0,0,0,0,Neutral,0
The breakfast menu is great and more than affordable,9,1,0,0,0,Good,0
My husband and I traveled to Colorado for a concert at Red Rocks Amphitheater,14,0,0,0,0,Neutral,0
We were very delighted at how close the Holiday Inn was to the venue and Black Hawk casinos (a plus),22,0,0,0,0,Neutral,0
"Overall, the staff was super helpful and amazing to us",11,2,0,0,0,Good,2
We very much enjoyed talking to Jennifer from the hotel restaurant,11,0,0,0,0,Neutral,0
She gave us many great tips and places to visit in our short time,14,1,0,0,0,Good,0
Jennifer also helped us order our breakfast meal early in the morning because we had to leave the hotel shortly after 6AM to catch our flight,26,0,0,0,0,Neutral,0
"Overall, it was a great experience at the Holiday Inn, and I recommend it to anyone needing a place to stay in Colorado",25,1,0,0,0,Good,1
We arrived 4 hours earlier at the hotel and asked if we can check in already,16,0,0,0,0,Neutral,0
The nice lady checked us in and asked us to wait for an hour so they can the get room ready for us,23,1,0,0,0,Good,0
We had lunch out and came back after and hour and she gave the keys to our room! We were able to get some needed stretch before we head back out to visit relatives in the area,38,0,0,0,0,Neutral,0
That was a fantastic customer service,6,0,0,0,0,Neutral,3
"We surely live coming back to Holiday Inn Lakewood, CO",11,0,0,0,0,Neutral,0
Great location close to downtown without being to close,9,1,0,0,0,Good,0
The train is also close to make it easier to get to downtown,13,0,0,0,0,Neutral,0
The area around the hotel has all the food and beverage locations necessary for a relaxing trip,17,0,0,0,0,Neutral,0
Your basic needs at affordable prices,6,0,1,0,0,Average,0
"Quiet, clean, and comfortable",6,2,0,0,0,Good,4
Restaurant on-site as many hotels are going away from providing breakfast,11,0,0,0,0,Neutral,0
Did not try but menu looked appetizing,7,0,0,0,0,Neutral,0
A microwave would've been nice in the room as an option,12,1,0,0,0,Good,0
Overall a great stay,4,1,0,0,0,Good,1
"The hotel was clean, as is consistent with most Holiday Inn hotels",13,1,0,0,0,Good,4
The fitness center was well equipped and clean,8,1,0,0,0,Good,4
My only complaint is that the facility had no coffee,10,0,0,0,0,Neutral,0
I had to wait till 7 am to go into the adjacent restaurant to get coffee,16,0,0,0,0,Neutral,0
The room was warm so they gave us a fan,10,0,0,0,0,Neutral,0
Couldn't use it because I was allergic to something it was blowing around,14,0,0,0,0,Neutral,0
No extra cups in the bathroom,6,0,0,0,0,Neutral,0
"Fridge was cold, water was warm, coffee maker was broken",12,0,0,0,1,Worst,0
Bed was comfy,3,0,0,0,0,Neutral,0
My stay at this location from check in to check out was excellent!  The front staff always remembered my name when I purchased anything and helped me,28,1,0,0,0,Good,1
"Comfortable clean room, quiet, and good light blockage for windows in the am",15,3,0,0,0,Good,4
Would highly recommend this location!,6,0,0,0,0,Neutral,0
I appreciated having a full restaurant available,7,0,0,0,0,Neutral,0
I loved the clean and well-lit gym,7,2,0,0,0,Good,4
I also liked the outdoor area/pool,6,0,0,0,0,Neutral,0
The room was clean and comfortable,6,2,0,0,0,Good,4
Decent property close to Red Rocks,6,0,1,0,0,Average,0
Although the staff was not very friendly the rooms were clean and well kept,14,2,0,0,0,Good,2
Quality and value for price paid,6,0,0,0,0,Neutral,0
Clean and quiet room,4,1,0,0,0,Good,4
Location was out of the way and not close to any popular spots in Denver,15,0,0,0,0,Neutral,0
"They want me to keep writing to finish this review, but there is nothing much else to say about the place, just similar to all other holiday inns",30,0,0,0,0,Neutral,0
"Clean, comfortable, good food",6,3,0,0,0,Good,4
Staff is friendly and the location is central to most everything that you need,14,1,0,0,0,Good,2
"The bar/grill next door has good options, too",9,1,0,0,0,Good,0
No suggestions to add in this area,7,0,0,0,0,Neutral,0
Thank you for the lovely stay,6,0,0,0,0,Neutral,1
Stayed here as a hub to multiple day trips,9,0,0,0,0,Neutral,0
"Easy to get to Red Rocks, Colorado Springs or Denver",11,0,0,0,0,Neutral,0
The location was perfect,4,1,0,0,0,Good,0
It was very clean,4,1,0,0,0,Good,4
Nice restaurant/bar in the lobby,5,1,0,0,0,Good,0
Would stay there again,4,0,0,0,0,Neutral,1
I would not have chosen this hotel but wanted to be at the same location with family for the wedding,20,0,0,0,0,Neutral,0
The pool needed a good cleaning and maintenance,8,1,0,0,0,Good,0
There were wires and light sockets that were exposed and pulled out into the pool making the safety of it questionable,21,0,0,0,0,Neutral,0
There was no hot tub which was disappointing,8,0,0,0,0,Neutral,0
Free coffee availability outside of the room would also have been a nice perk,14,1,0,0,0,Good,0
Only one of the two elevators worked,7,0,0,0,0,Neutral,0
"The rooms were fairly clean, but the hallways and lobby seemed dirty and needs an update",17,1,0,0,1,Good,4
The property is well maintained,5,0,0,0,0,Neutral,0
Bed was comfortable,3,1,0,0,0,Good,0
Room was clean and comfortable,5,2,0,0,0,Good,4
My only complaint was not being able to check in prior to the wedding we were attending even though we had reserved with the wedding block of rooms,28,0,0,0,0,Neutral,0
Had to come back in between the ceremony and reception to get into our room,15,0,0,0,0,Neutral,0
The only downside is there isn’t enough sound insulation from the hallways so you always hear people coming and going which is disruptive when you’re trying to sleep,32,0,0,0,0,Neutral,0
Otherwise the facility is good,5,1,0,0,0,Good,0
Loved the big pool,4,1,0,0,0,Good,0
Other than the additional fees that were not on the website overall it was good,15,1,0,0,0,Good,0
Went to the restaurant for dinner - we are local to the area and have been looking for a Monte cristo - read on line that this place makes a great one,32,1,0,0,0,Good,0
The monte cristo was fabulous minus strawberry preserves that they serve with it - everyone knows it should come with raspberry preserves,22,0,0,0,0,Neutral,0
It was like dipping it in strawberry sauce you would put in an ice cream sundae,16,0,0,0,0,Neutral,0
Too bad because the sandwich itself was good,8,1,0,0,1,Good,0
Atmosphere was nice as well,5,1,0,0,0,Good,0
Will keep searching …,4,0,0,0,0,Neutral,0
"Comfy, clean, accommodating, convenient location",8,1,0,0,0,Good,4
"The Insider Bar and Grill is comfortable, service is great, food is alright",15,2,0,0,0,Good,3
Vacation with Matt day 3,5,0,0,0,0,Neutral,0
Hotel was very clean and close to activities that we were looking to do,14,1,0,0,0,Good,4
Don’t eat at El Tapatios across the street,10,0,0,0,0,Neutral,0
Horrible restaurant,2,0,0,0,1,Worst,0
When I look for a hotel to stay in I look for location free breakfast what amenities what is around to shop eat what trails to run etc,28,0,0,0,0,Neutral,0
I will not stay there again or any other of these hotels again you need to put customers first and what they need to strive to have a better place to stay when not home,35,0,0,0,0,Neutral,1
Pool was dirty,3,0,0,0,1,Worst,0
The room was stuffy and it’s never cleaned while you were there unless you requested,17,0,0,0,0,Neutral,0
I’ll people in our party had allergies and stuffiness when in the room for very long as well as after sleeping,23,0,0,0,0,Neutral,0
The staff tries to hide the fact that they do not offer any breakfast amenities and pushes you to go spend money in the bar,25,0,0,0,0,Neutral,0
Everything felt new and clean,5,1,0,0,0,Good,4
Everyone was friendly,3,1,0,0,0,Good,2
Restaurant and market on site were very convenient,8,0,0,0,0,Neutral,0
"Wonderful facility, easy to get around, clean and very nice",12,3,0,0,0,Good,4
This was a great meeting venue and we will be returning for sure,13,1,0,0,0,Good,0
The comfort and cleanliness of this hotel are very good,10,1,0,0,0,Good,0
The pool is very nice but could use a little more attention,12,1,0,0,0,Good,0
"clean rooms, nice restaurant, great service",8,3,0,0,0,Good,4
"The room was clean, comfortable and all in working order",11,2,0,0,0,Good,4
Front desk staff were helpful and pleasant,7,2,0,0,0,Good,2
The restaurant is clean and food quality was good,9,2,0,0,0,Good,4
They seem to be chronically short staffed however,8,0,0,0,0,Neutral,0
